fnummer1,fnummer2,fnummer1_rolle,ergjeldende,gyldighetsdato
23894997230,24871448686,BARN,True,1949-09-23
23894997230,24877396041,MOR,True,1973-07-24
23894997230,29888097390,MOR,True,1980-08-29
23894997230,16828297728,MOR,True,1982-02-16
23895997501,17845896046,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23895997501,05912448942,BARN,True,1959-09-23
23895997501,29912147841,BARN,True,1959-09-23
23895997501,29859098647,FAR,True,1990-05-29
23895997501,21819297670,FAR,True,1992-01-21
23895997501,05928398309,FAR,True,1983-12-05
23896395513,16896597411,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23896395513,06883348980,BARN,True,1963-09-23
23896395513,04873148204,BARN,True,1963-09-23
23896395513,17819597081,FAR,True,1995-01-17
23896395513,10898797223,FAR,True,1987-09-10
23896395513,13879898255,FAR,True,1998-07-13
23899298039,31819597513,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23899298039,21817097763,BARN,True,1992-09-23
23899298039,17856696456,BARN,True,1992-09-23
23899398483,11899298332,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23899398483,08837095744,BARN,True,1993-09-23
23899398483,26846797636,BARN,True,1993-09-23
23899398483,25841999366,MOR,True,2019-04-25
23899599209,02909599175,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23899599209,08816697590,BARN,True,1995-09-23
23899599209,24866698682,BARN,True,1995-09-23
23899599209,10841699519,MOR,True,2016-04-10
23916698550,13886797294,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23916698550,30834498568,BARN,True,1966-11-23
23916698550,13834498019,BARN,True,1966-11-23
23916698550,26850099641,FAR,True,2000-05-26
23916698550,22839999112,FAR,True,1999-03-22
23917899495,07837999957,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23917899495,25914898180,BARN,True,1978-11-23
23917899495,10884797816,BARN,True,1978-11-23
23917899495,28851599470,MOR,True,2015-05-28
23917899495,23920299997,MOR,True,2002-12-23
23917899495,04891599604,MOR,True,2015-09-04
23920398367,20927996503,BARN,True,2003-12-23
23920398367,25927897442,BARN,True,2003-12-23
23921698771,05928798897,BARN,True,2016-12-23
23921698771,18908696197,BARN,True,2016-12-23
23928299074,30898299968,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
23928299074,06885597341,BARN,True,1982-12-23
23928299074,19835599895,BARN,True,1982-12-23
23928299074,06851999858,MOR,True,2019-05-06
23928299074,29921099736,MOR,True,2010-12-29
23928299074,07830899868,MOR,True,2008-03-07
23928299074,27851699886,MOR,True,2016-05-27
24827097094,29836696334,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24827097094,24814097958,BARN,True,1970-02-24
24827097094,26883949217,BARN,True,1970-02-24
24827097094,14929898797,MOR,True,1998-12-14
24827097094,13879398260,MOR,True,1993-07-13
24827097094,29890298948,MOR,True,2002-09-29
24828699039,13829098924,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24828699039,29815597794,BARN,True,1986-02-24
24828699039,08815399006,BARN,True,1986-02-24
24828699039,28831199840,MOR,True,2011-03-28
24828699039,27881999566,MOR,True,2019-08-27
24828699039,25811599746,MOR,True,2015-01-25
24829399861,01839299962,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24829399861,29886797794,BARN,True,1993-02-24
24829399861,25906997617,BARN,True,1993-02-24
24829799088,30846298815,BARN,True,1997-02-24
24829799088,08836298129,BARN,True,1997-02-24
24830199957,24866999186,BARN,True,2001-03-24
24830199957,20886699086,BARN,True,2001-03-24
24830599688,20886699086,BARN,True,2005-03-24
24830599688,24866999186,BARN,True,2005-03-24
24846297673,05816295760,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24846297673,24913448711,BARN,True,1962-04-24
24846297673,28813349088,BARN,True,1962-04-24
24846297673,11889797624,MOR,True,1997-08-11
24846297673,01879797582,MOR,True,1997-07-01
24846297673,19839597625,MOR,True,1995-03-19
24846297673,26849096639,MOR,True,1990-04-26
24846896038,22893849320,BARN,True,1968-04-24
24846896038,13903848876,BARN,True,1968-04-24
24849498211,24859396956,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24849498211,15907096146,BARN,True,1994-04-24
24849498211,28866697673,BARN,True,1994-04-24
24849498211,14821798893,MOR,True,2017-02-14
24849899321,13886297119,BARN,True,1998-04-24
24849899321,18816494482,BARN,True,1998-04-24
24852649530,26830449964,BARN,True,1926-05-24
24852649530,21920549877,BARN,True,1926-05-24
24860199331,08816697590,BARN,True,2001-06-24
24860199331,24866698682,BARN,True,2001-06-24
24864597226,25844199565,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24864597226,15871449519,BARN,True,1945-06-24
24864597226,29851549496,BARN,True,1945-06-24
24864597226,08927899257,MOR,True,1978-12-08
24864597226,18856997665,MOR,True,1969-05-18
24864597226,28817197657,MOR,True,1971-01-28
24866998120,09816896859,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24866998120,18903349308,BARN,True,1969-06-24
24866998120,16913448638,BARN,True,1969-06-24
24866998120,24849199486,FAR,True,1991-04-24
24866998120,08840598374,FAR,True,2005-04-08
24867497532,21927499271,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24867497532,30814598175,BARN,True,1974-06-24
24867497532,25834598240,BARN,True,1974-06-24
24867497532,03819899613,FAR,True,1998-01-03
24867497532,16889899550,FAR,True,1998-08-16
24867497532,25911099104,FAR,True,2010-11-25
24874497629,20831248476,BARN,True,1944-07-24
24874497629,01911549197,BARN,True,1944-07-24
24874497629,20844597704,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24874497629,05837097667,MOR,True,1970-03-05
24874497629,07866799029,MOR,True,1967-06-07
24874497629,17866797412,MOR,True,1967-06-17
24878599744,01908499278,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24878599744,18825398526,BARN,True,1985-07-24
24878599744,15885198284,BARN,True,1985-07-24
24878599744,13901999486,FAR,True,2019-10-13
24887899688,30877999986,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24887899688,15824398752,BARN,True,1978-08-24
24887899688,22884199860,BARN,True,1978-08-24
24887899688,22910299887,MOR,True,2002-11-22
24887899688,05860699828,MOR,True,2006-06-05
24887899688,18861299941,MOR,True,2012-06-18
24887899688,24890399939,MOR,True,2003-09-24
24890298296,25827498729,BARN,True,2002-09-24
24890298296,28927397465,BARN,True,2002-09-24
24890399939,30877999986,BARN,True,2003-09-24
24890399939,24887899688,BARN,True,2003-09-24
24892649258,21810146718,BARN,True,1926-09-24
24892649258,20850249211,BARN,True,1926-09-24
24894197575,25874597689,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24894197575,21920749132,BARN,True,1941-09-24
24894197575,11881049084,BARN,True,1941-09-24
24894197575,21857397786,FAR,True,1973-05-21
24894197575,24886897215,FAR,True,1968-08-24
24895498269,29885396141,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24895498269,08881748704,BARN,True,1954-09-24
24895498269,28811648029,BARN,True,1954-09-24
24895498269,04918596734,MOR,True,1985-11-04
24895498269,05888097807,MOR,True,1980-08-05
24895498269,23929097130,MOR,True,1990-12-23
24896797537,27837098047,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24896797537,06854398529,BARN,True,1967-09-24
24896797537,25904498893,BARN,True,1967-09-24
24896797537,13829599540,FAR,True,1995-02-13
24900897436,25877898167,BARN,True,2008-10-24
24900897436,20927898684,BARN,True,2008-10-24
24909999673,20886299193,BARN,True,1999-10-24
24909999673,17896499874,BARN,True,1999-10-24
24913448711,28813349088,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24913448711,16910448572,BARN,True,1934-11-24
24913448711,05830146026,BARN,True,1934-11-24
24913448711,24846297673,FAR,True,1962-04-24
24913448711,24916096301,FAR,True,1960-11-24
24913448711,17886997000,FAR,True,1969-08-17
24913448711,29836995099,FAR,True,1969-03-29
24915996775,28915998641,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24915996775,30882648903,BARN,True,1959-11-24
24915996775,27833049076,BARN,True,1959-11-24
24915996775,20899497784,FAR,True,1994-09-20
24915996775,20848394476,FAR,True,1983-04-20
24915996775,11929597690,FAR,True,1995-12-11
24915996775,04848297254,FAR,True,1982-04-04
24916096301,28813349088,BARN,True,1960-11-24
24916096301,24913448711,BARN,True,1960-11-24
24916399401,26856596558,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24916399401,01853049928,BARN,True,1963-11-24
24916399401,17833049690,BARN,True,1963-11-24
24916399401,22860099695,MOR,True,2000-06-22
24916399401,26818999312,MOR,True,1989-01-26
24916399401,27838799057,MOR,True,1987-03-27
24916399401,26869999139,MOR,True,1999-06-26
24916399401,28919499615,MOR,True,1994-11-28
24916498981,26856399825,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24916498981,12902849945,BARN,True,1964-11-24
24916498981,15822949824,BARN,True,1964-11-24
24916498981,08919299631,FAR,True,1992-11-08
24916498981,01819299982,FAR,True,1992-01-01
24917498071,06914898410,BARN,True,1974-11-24
24917498071,15834696522,BARN,True,1974-11-24
24917498071,14917195324,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24917498071,21850798556,MOR,True,2007-05-21
24917897685,22915095198,BARN,True,1978-11-24
24917897685,19834797464,BARN,True,1978-11-24
24918896305,24902188106,FAR,True,2021-10-29
24918896305,21878696872,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24918896305,09816396198,BARN,True,1988-11-24
24918896305,23826297069,BARN,True,1988-11-24
24919898344,27927298118,BARN,True,1998-11-24
24919898344,30887197675,BARN,True,1998-11-24
24929097684,20828897366,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
24929097684,19916496713,BARN,True,1990-12-24
24929097684,31886297435,BARN,True,1990-12-24
25818897947,18908896471,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25818897947,08816198128,BARN,True,1988-01-25
25818897947,20926597648,BARN,True,1988-01-25
25819898920,15877398797,BARN,True,1998-01-25
25819898920,19907396498,BARN,True,1998-01-25
25825198205,29855298595,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25825198205,17882549798,BARN,True,1951-02-25
25825198205,12842449802,BARN,True,1951-02-25
25825198205,16828199475,MOR,True,1981-02-16
25825198205,02838799453,MOR,True,1987-03-02
25825198205,13887798510,MOR,True,1977-08-13
25825396902,27865397653,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25825396902,25902649134,BARN,True,1953-02-25
25825396902,11922948870,BARN,True,1953-02-25
25825396902,25868896356,FAR,True,1988-06-25
25825396902,17847696141,FAR,True,1976-04-17
25825396902,14877697836,FAR,True,1976-07-14
25825396902,05838998013,FAR,True,1989-03-05
25829399124,29889398408,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25829399124,25916498759,BARN,True,1993-02-25
25829399124,25846599838,BARN,True,1993-02-25
25829399124,06901999250,FAR,True,2019-10-06
25837996379,28837695882,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25837996379,29924895908,BARN,True,1979-03-25
25837996379,02925097228,BARN,True,1979-03-25
25837996379,22820799147,FAR,True,2007-02-22
25844098327,16923649453,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25844098327,29881547536,BARN,True,1940-04-25
25844098327,20811249603,BARN,True,1940-04-25
25844098327,22857496942,FAR,True,1974-05-22
25844098327,21826896121,FAR,True,1968-02-21
25844098327,26896998098,FAR,True,1969-09-26
25844098327,01887497644,FAR,True,1974-08-01
25844098327,22827196243,FAR,True,1971-02-22
25844098327,09826496875,FAR,True,1964-02-09
25848198946,21898099560,EKTEFELLE_ELLER_PARTNER,True,2021-11-10
25848198946,17815899547,BARN,True,1981-04-25
25848198946,18865899021,BARN,True,1981-04-25
25849298561,04829195270,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25849298561,22916096333,BARN,True,1992-04-25
25849298561,29835897212,BARN,True,1992-04-25
25849298561,05851899393,FAR,True,2018-05-05
25855496812,19851748825,BARN,True,1954-05-25
25855496812,21861948754,BARN,True,1954-05-25
25855496812,07875496748,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25855496812,26848497559,MOR,True,1984-04-26
25855496812,15898297990,MOR,True,1982-09-15
25856096877,03853149240,BARN,True,1960-05-25
25856096877,25893547374,BARN,True,1960-05-25
25856096877,18865996329,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25858097455,30887697589,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25858097455,16905397560,BARN,True,1980-05-25
25858097455,10915398672,BARN,True,1980-05-25
25858097455,14890998403,MOR,True,2009-09-14
25868896356,23908896467,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25868896356,25825396902,BARN,True,1988-06-25
25868896356,27865397653,BARN,True,1988-06-25
25868896356,01921898955,FAR,True,2018-12-01
25871598307,18908696197,BARN,True,2015-07-25
25871598307,05928798897,BARN,True,2015-07-25
25872849834,27880249830,BARN,True,1928-07-25
25872849834,14890549986,BARN,True,1928-07-25
25872849834,15833049965,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25872849834,13815398550,MOR,True,1953-01-13
25872849834,16866499431,MOR,True,1964-06-16
25872849834,08826598434,MOR,True,1965-02-08
25872849834,21826097806,MOR,True,1960-02-21
25873448833,19863248534,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25873448833,26830248543,BARN,True,1934-07-25
25873448833,20830249231,BARN,True,1934-07-25
25873448833,28866896498,MOR,True,1968-06-28
25873448833,04815897477,MOR,True,1958-01-04
25873448833,14926995090,MOR,True,1969-12-14
25873448833,17826297387,MOR,True,1962-02-17
25873448833,25926698004,MOR,True,1966-12-25
25873448833,13897095860,MOR,True,1970-09-13
25874597689,24894197575,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25874597689,27910749167,BARN,True,1945-07-25
25874597689,28830749480,BARN,True,1945-07-25
25874597689,21857397786,MOR,True,1973-05-21
25874597689,24886897215,MOR,True,1968-08-24
25876197157,17846499490,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25876197157,20813148774,BARN,True,1961-07-25
25876197157,01853549084,BARN,True,1961-07-25
25876197157,05879398500,FAR,True,1993-07-05
25876197157,16849199564,FAR,True,1991-04-16
25878999161,06858696079,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25878999161,15866496517,BARN,True,1989-07-25
25878999161,22916398216,BARN,True,1989-07-25
25878999161,27811397852,FAR,True,2013-01-27
25883248549,23893348824,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25883248549,26830248543,BARN,True,1932-08-25
25883248549,20830249231,BARN,True,1932-08-25
25883248549,09927097319,FAR,True,1970-12-09
25883248549,24885697689,FAR,True,1956-08-24
25883248549,16856796942,FAR,True,1967-05-16
25905699809,20845998761,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25905699809,24912149958,BARN,True,1956-10-25
25905699809,03912349828,BARN,True,1956-10-25
25905699809,21929099920,MOR,True,1990-12-21
25905699809,18889199845,MOR,True,1991-08-18
25905699809,26858899876,MOR,True,1988-05-26
25905699809,12838199923,MOR,True,1981-03-12
25906997617,29886797794,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25906997617,29893849708,BARN,True,1969-10-25
25906997617,29873749898,BARN,True,1969-10-25
25906997617,03860399988,MOR,True,2003-06-03
25906997617,21850499478,MOR,True,2004-05-21
25906997617,24829399861,MOR,True,1993-02-24
25913149672,27923448719,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25913149672,20920949569,BARN,True,1931-11-25
25913149672,19890648846,BARN,True,1931-11-25
25913149672,12846896927,MOR,True,1968-04-12
25913149672,16925896903,MOR,True,1958-12-16
25913149672,29906698666,MOR,True,1966-10-29
25913149672,26816597381,MOR,True,1965-01-26
25916498759,25846599838,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25916498759,07903049345,BARN,True,1964-11-25
25916498759,22903049654,BARN,True,1964-11-25
25916498759,14829698707,FAR,True,1996-02-14
25916498759,31819997910,FAR,True,1999-01-31
25916498759,01888699534,FAR,True,1986-08-01
25916498759,07870099295,FAR,True,2000-07-07
25916498759,25829399124,FAR,True,1993-02-25
25918498705,08908399634,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
25918498705,11924798132,BARN,True,1984-11-25
25918498705,22874998277,BARN,True,1984-11-25
25918498705,19881299022,FAR,True,2012-08-19
25918498705,24910899860,FAR,True,2008-11-24
25918498705,03820699628,FAR,True,2006-02-03
25920198999,26926697330,BARN,True,2001-12-25
25920198999,28816796417,BARN,True,2001-12-25
26810299028,01896996726,BARN,True,2002-01-26
26810299028,22896995832,BARN,True,2002-01-26
26817197417,07857399336,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
26817197417,10815098167,BARN,True,1971-01-26
26817197417,20885098259,BARN,True,1971-01-26
26817197417,25830999933,MOR,True,2009-03-25
26817197417,21909999070,MOR,True,1999-10-21
26818899482,22848699555,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
26818899482,27915498537,BARN,True,1988-01-26
26818899482,02895299424,BARN,True,1988-01-26
26818899482,09852099906,MOR,True,2020-05-09
26818899482,06831399781,MOR,True,2013-03-06
26818999312,26898798436,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
26818999312,26856596558,BARN,True,1989-01-26
26818999312,24916399401,BARN,True,1989-01-26
26818999312,30891898920,FAR,True,2018-09-30
26825197612,29815495924,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
26825197612,24841848760,BARN,True,1951-02-26
26825197612,09921849203,BARN,True,1951-02-26
26825197612,21858897103,MOR,True,1988-05-21
26825197612,27908398349,MOR,True,1983-10-27
26825197612,29917996979,MOR,True,1979-11-29
26825197612,30878798089,MOR,True,1987-07-30
26829497769,26846797636,BARN,True,1994-02-26
26829497769,08837095744,BARN,True,1994-02-26
26829497769,16909398014,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
26830099742,08886797703,BARN,True,2000-03-26
26830099742,24867098271,BARN,True,2000-03-26
26835394920,29852948351,BARN,True,1953-03-26
26835394920,01882948044,BARN,True,1953-03-26
26837597713,20927197430,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
26837597713,22893849320,BARN,True,1975-03-26
26837597713,13903848876,BARN,True,1975-03-26
26837597713,09830999423,FAR,True,2009-03-09
26837597713,11859998722,FAR,True,1999-05-11
26838999807,12888999920,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
26838999807,19836598191,BARN,True,1989-03-26
26838999807,11856299858,BARN,True,1989-03-26
26838999807,15901499893,MOR,True,2014-10-15
26838999807,27891399974,MOR,True,2013-09-27
26843249816,28880549903,BARN,True,1932-04-26
26843249816,15910149617,BARN,True,1932-04-26
26845095751,22921546444,BARN,True,1950-04-26
26845095751,23921347588,BARN,True,1950-04-26
26845095751,22844995230,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
26845095751,03828196692,FAR,True,1981-02-03
26845095751,25878297396,FAR,True,1982-07-25
26845095751,23907398293,FAR,True,1973-10-23
26848599904,19854798076,BARN,True,1985-04-26
26848599904,18824698550,BARN,True,1985-04-26
26850996562,01878097528,BARN,True,2009-05-26
26850996562,28857997230,BARN,True,2009-05-26
26851097820,02907995332,BARN,True,2010-05-26
26851097820,24887696418,BARN,True,2010-05-26
26853549788,09913349870,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
26853549788,14890549986,BARN,True,1935-05-26
26853549788,27880249830,BARN,True,1935-05-26
26853549788,06907098700,FAR,True,1970-10-06
26853549788,07816599118,FAR,True,1965-01-07
26853549788,27896998531,FAR,True,1969-09-27
26853549788,05855998361,FAR,True,1959-05-05
26857096672,10846795710,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
26857096672,02873949581,BARN,True,1970-05-26
26857096672,22833749440,BARN,True,1970-05-26
26857096672,22909299245,MOR,True,1992-10-22
26857096672,12849698980,MOR,True,1996-04-12
26857296795,28927497214,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
26857296795,11854497156,BARN,True,1972-05-26
26857296795,19914397459,BARN,True,1972-05-26
26857296795,08830696637,FAR,True,2006-03-08
26857296795,26811097356,FAR,True,2010-01-26
26857296795,07869798139,FAR,True,1997-06-07
26857296795,29830299015,FAR,True,2002-03-29
26858197324,07818197270,EKTEFELLE_ELLER_PARTNER,True,1970-01-01
26858197324,26864996727,BARN,True,1981-05-26
26858197324,21844695834,BARN,True,1981-05-26
